央视频道,#genre#
NewTV精品体育,http://223.86.171.240:8998/udp/239.11.0.134:5140
NewTV军旅剧场,http://223.86.171.240:8998/udp/239.11.0.143:5140
NewTV军事评论,http://223.86.171.240:8998/udp/239.11.0.136:5140
NewTV农业致富,http://223.86.171.240:8998/udp/239.11.0.137:5140
NewTV中国功夫,http://223.86.171.240:8998/udp/239.11.0.151:5140
阿坝藏语,http://223.86.171.240:8998/udp/239.10.0.51:5140
阿坝汉语,http://223.86.171.240:8998/udp/239.10.0.50:5140
爱上4K,http://223.86.171.240:8998/udp/239.11.0.120:5140
安多卫视,http://223.86.171.240:8998/udp/239.11.0.124:5140
安徽卫视,http://223.86.171.240:8998/udp/239.11.0.117:5140
巴中文旅,http://223.86.171.240:8998/udp/239.10.0.53:5140
巴中综合,http://223.86.171.240:8998/udp/239.10.0.52:5140
北京卫视,http://223.86.171.240:8998/udp/239.11.0.121:5140
北京卡酷少儿,http://223.86.171.240:8998/udp/239.11.0.129:5140
兵团卫视,http://223.86.171.240:8998/udp/239.11.0.204:5140
财富天下,http://223.86.171.240:8998/udp/239.10.0.182:5140
测试卡,http://223.86.171.240:8998/udp/239.10.0.36:5140
测试卡,http://223.86.171.240:8998/udp/239.10.0.37:5140
测试卡,http://223.86.171.240:8998/udp/239.10.0.39:5140
成铁电视,http://223.86.171.240:8998/udp/239.11.0.191:5140
达州公共,http://223.86.171.240:8998/udp/239.10.0.55:5140
达州新闻,http://223.86.171.240:8998/udp/239.10.0.54:5140
稻城,http://223.86.171.240:8998/udp/239.10.0.29:5140
德阳1,http://223.86.171.240:8998/udp/239.10.0.56:5140
德阳2,http://223.86.171.240:8998/udp/239.10.0.57:5140
第一电影,http://223.86.171.240:8998/udp/239.11.0.180:5140
第一剧场,http://223.86.171.240:8998/udp/239.11.0.189:5140
电影天地,http://223.86.171.240:8998/udp/239.11.0.177:5140
钓鱼生活,http://223.86.171.240:8998/udp/239.11.0.185:5140
东方财经浦东HD,http://223.86.171.240:8998/udp/239.10.0.178:5140
东方卫视,http://223.86.171.240:8998/udp/239.11.0.68:5140
东南卫视,http://223.86.171.240:8998/udp/239.11.0.41:5140
动画,http://223.86.171.240:8998/udp/239.10.0.163:5140
动漫秀场HD,http://223.86.171.240:8998/udp/239.10.0.101:5140
都市剧场,http://223.86.171.240:8998/udp/239.11.0.175:5140
都市剧场HD,http://223.86.171.240:8998/udp/239.10.0.106:5140
峨眉电影,http://223.86.171.240:8998/udp/239.11.0.11:5140
儿歌天地,http://223.86.171.240:8998/udp/239.10.0.211:5140
法治天地,http://223.86.171.240:8998/udp/239.10.0.180:5140
风尚购物,http://223.86.171.240:8998/udp/239.10.0.230:5140
风云剧场,http://223.86.171.240:8998/udp/239.10.0.203:5140
风云体育,http://223.86.171.240:8998/udp/239.11.0.184:5140
甘肃卫视,http://223.86.171.240:8998/udp/239.11.0.55:5140
甘孜新闻,http://223.86.171.240:8998/udp/239.10.0.32:5140
广安公共,http://223.86.171.240:8998/udp/239.10.0.59:5140
广安新闻,http://223.86.171.240:8998/udp/239.10.0.58:5140
广东卫视,http://223.86.171.240:8998/udp/239.11.0.115:5140
广西卫视,http://223.86.171.240:8998/udp/239.11.0.48:5140
广元文化,http://223.86.171.240:8998/udp/239.10.0.61:5140
广元综合,http://223.86.171.240:8998/udp/239.10.0.60:5140
贵州卫视,http://223.86.171.240:8998/udp/239.11.0.51:5140
国学课堂,http://223.86.171.240:8998/udp/239.10.0.212:5140
哈哈炫动,http://223.86.171.240:8998/udp/239.11.0.64:5140
海南卫视,http://223.86.171.240:8998/udp/239.11.0.193:5140
好享购物,http://223.86.171.240:8998/udp/239.10.0.231:5140
河北卫视,http://223.86.171.240:8998/udp/239.11.0.31:5140
河南卫视,http://223.86.171.240:8998/udp/239.11.0.44:5140
黑龙江卫视,http://223.86.171.240:8998/udp/239.11.0.36:5140
红色经典,http://223.86.171.240:8998/udp/239.10.0.201:5140
宏伟巨献,http://223.86.171.240:8998/udp/239.10.0.208:5140
湖北卫视,http://223.86.171.240:8998/udp/239.11.0.74:5140
湖南卫视,http://223.86.171.240:8998/udp/239.11.0.119:5140
欢乐启蒙,http://223.86.171.240:8998/udp/239.10.0.217:5140
欢笑剧场,http://223.86.171.240:8998/udp/239.10.0.129:5140
会理新闻,http://223.86.171.240:8998/udp/239.11.0.239:5140
吉林卫视,http://223.86.171.240:8998/udp/239.11.0.35:5140
吉林卫视,http://223.86.171.240:8998/udp/239.10.0.160:5140
纪实人文,http://223.86.171.240:8998/udp/239.10.0.192:5140
纪实天下,http://223.86.171.240:8998/udp/239.11.0.176:5140
家家购物,http://223.86.171.240:8998/udp/239.10.0.229:5140
家庭理财,http://223.86.171.240:8998/udp/239.10.0.168:5140
家庭影院,http://223.86.171.240:8998/udp/239.11.0.179:5140
家有购物,http://223.86.171.240:8998/udp/239.10.0.226:5140
嘉佳卡通,http://223.86.171.240:8998/udp/239.11.0.203:5140
江苏卫视,http://223.86.171.240:8998/udp/239.11.0.76:5140
江西卫视,http://223.86.171.240:8998/udp/239.11.0.42:5140
金色童年,http://223.86.171.240:8998/udp/239.11.0.182:5140
金色学堂HD,http://223.86.171.240:8998/udp/239.10.0.179:5140
金鹰纪实,http://223.86.171.240:8998/udp/239.10.0.193:5140
金鹰卡通,http://223.86.171.240:8998/udp/239.11.0.127:5140
经典剧场,http://223.86.171.240:8998/udp/239.11.0.178:5140
经典影视,http://223.86.171.240:8998/udp/239.11.0.173:5140
聚鲨精选,http://223.86.171.240:8998/udp/239.10.0.228:5140
卡通动画,http://223.86.171.240:8998/udp/239.11.0.181:5140
康巴卫视,http://223.86.171.240:8998/udp/239.11.0.10:5140
康巴卫视,http://223.86.171.240:8998/udp/239.10.0.161:5140
康巴卫视,http://223.86.171.240:8998/udp/239.10.0.162:5140
酷乐卡通,http://223.86.171.240:8998/udp/239.10.0.214:5140
快乐垂钓,http://223.86.171.240:8998/udp/239.10.0.128:5140
快乐垂钓,http://223.86.171.240:8998/udp/239.10.0.243:5140
快乐垂钓,http://223.86.171.240:8998/udp/239.10.0.244:5140
快乐垂钓,http://223.86.171.240:8998/udp/239.10.0.245:5140
快乐假期,http://223.86.171.240:8998/udp/239.10.0.215:5140
乐山文旅,http://223.86.171.240:8998/udp/239.10.0.63:5140
乐山新闻,http://223.86.171.240:8998/udp/239.10.0.62:5140
历史再现,http://223.86.171.240:8998/udp/239.10.0.207:5140
凉山TV1,http://223.86.171.240:8998/udp/239.10.0.64:5140
凉山TV3,http://223.86.171.240:8998/udp/239.10.0.65:5140
辽宁卫视,http://223.86.171.240:8998/udp/239.11.0.118:5140
泸州科教,http://223.86.171.240:8998/udp/239.10.0.48:5140
泸州新闻,http://223.86.171.240:8998/udp/239.10.0.46:5140
眉山公共,http://223.86.171.240:8998/udp/239.10.0.67:5140
眉山综合,http://223.86.171.240:8998/udp/239.10.0.66:5140
魅力足球,http://223.86.171.240:8998/udp/239.10.0.185:5140
咪咕,http://223.86.171.240:8998/udp/239.11.0.234:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.17:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.18:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.19:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.20:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.21:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.22:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.23:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.24:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.25:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.26:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.27:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.28:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.40:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.41:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.42:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.43:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.44:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.45:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.232:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.233:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.234:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.235:5140
咪咕视频,http://223.86.171.240:8998/udp/239.10.0.236:5140
咪咕体育,http://223.86.171.240:8998/udp/239.11.0.122:5140
绵阳科技,http://223.86.171.240:8998/udp/239.10.0.98:5140
绵阳新闻,http://223.86.171.240:8998/udp/239.10.0.96:5140
南充科教,http://223.86.171.240:8998/udp/239.10.0.70:5140
南充综合,http://223.86.171.240:8998/udp/239.10.0.68:5140
内江公共,http://223.86.171.240:8998/udp/239.10.0.72:5140
内江科教,http://223.86.171.240:8998/udp/239.10.0.73:5140
内江综合,http://223.86.171.240:8998/udp/239.10.0.71:5140
内蒙古卫视,http://223.86.171.240:8998/udp/239.11.0.33:5140
宁夏卫视,http://223.86.171.240:8998/udp/239.11.0.57:5140
攀枝花文旅,http://223.86.171.240:8998/udp/239.10.0.75:5140
攀枝花新闻,http://223.86.171.240:8998/udp/239.10.0.74:5140
奇趣动漫,http://223.86.171.240:8998/udp/239.10.0.216:5140
青春在线,http://223.86.171.240:8998/udp/239.10.0.206:5140
青海卫视,http://223.86.171.240:8998/udp/239.11.0.56:5140
情感热播,http://223.86.171.240:8998/udp/239.10.0.202:5140
求索记录,http://223.86.171.240:8998/udp/239.10.0.221:5140
趣乐探险,http://223.86.171.240:8998/udp/239.10.0.219:5140
全纪实HD,http://223.86.171.240:8998/udp/239.10.0.105:5140
热播剧场,http://223.86.171.240:8998/udp/239.11.0.171:5140
山东教育,http://223.86.171.240:8998/udp/239.11.0.140:5140
山东卫视,http://223.86.171.240:8998/udp/239.11.0.73:5140
山西卫视,http://223.86.171.240:8998/udp/239.11.0.32:5140
陕西卫视,http://223.86.171.240:8998/udp/239.11.0.54:5140
深圳卫视,http://223.86.171.240:8998/udp/239.11.0.71:5140
生活时尚HD,http://223.86.171.240:8998/udp/239.10.0.102:5140
时尚音乐,http://223.86.171.240:8998/udp/239.11.0.188:5140
四川妇女儿童,http://223.86.171.240:8998/udp/239.11.0.8:5140
四川公共乡村,http://223.86.171.240:8998/udp/239.11.0.4:5140
四川经济,http://223.86.171.240:8998/udp/239.11.0.2:5140
四川科教,http://223.86.171.240:8998/udp/239.11.0.194:5140
四川卫视,http://223.86.171.240:8998/udp/239.11.0.78:5140
四川文化旅游,http://223.86.171.240:8998/udp/239.11.0.3:5140
四川新闻,http://223.86.171.240:8998/udp/239.11.0.5:5140
四川星空购物,http://223.86.171.240:8998/udp/239.11.0.125:5140
四川影视文艺,http://223.86.171.240:8998/udp/239.11.0.77:5140
遂宁文旅,http://223.86.171.240:8998/udp/239.10.0.77:5140
遂宁综合,http://223.86.171.240:8998/udp/239.10.0.76:5140
天府TV经典再现,http://223.86.171.240:8998/udp/239.10.0.130:5140
天府TV军旅谍战,http://223.86.171.240:8998/udp/239.10.0.131:5140
天府财经,http://223.86.171.240:8998/udp/239.10.0.194:5140
天府电竞世界,http://223.86.171.240:8998/udp/239.10.0.167:5140
天府风尚美食,http://223.86.171.240:8998/udp/239.10.0.138:5140
天府积木宝贝,http://223.86.171.240:8998/udp/239.10.0.157:5140
天府健康生活,http://223.86.171.240:8998/udp/239.10.0.139:5140
天府教育综合,http://223.86.171.240:8998/udp/239.10.0.136:5140
天府辣妈学院,http://223.86.171.240:8998/udp/239.10.0.137:5140
天府乐趣综合,http://223.86.171.240:8998/udp/239.10.0.195:5140
天府魔力,http://223.86.171.240:8998/udp/239.10.0.145:5140
天府魔力荟萃,http://223.86.171.240:8998/udp/239.10.0.140:5140
天府启蒙乐园,http://223.86.171.240:8998/udp/239.10.0.158:5140
天府人文,http://223.86.171.240:8998/udp/239.10.0.166:5140
天府时尚生活,http://223.86.171.240:8998/udp/239.10.0.144:5140
天府时尚天地,http://223.86.171.240:8998/udp/239.10.0.141:5140
天府星动娱乐,http://223.86.171.240:8998/udp/239.10.0.142:5140
天府影院,http://223.86.171.240:8998/udp/239.10.0.188:5140
天府综合,http://223.86.171.240:8998/udp/239.10.0.189:5140
天津卫视,http://223.86.171.240:8998/udp/239.11.0.123:5140
铁路电视,http://223.86.171.240:8998/udp/239.11.0.190:5140
童童乐园,http://223.86.171.240:8998/udp/239.10.0.210:5140
玩具乐园,http://223.86.171.240:8998/udp/239.10.0.218:5140
威远综合,http://223.86.171.240:8998/udp/239.10.0.38:5140
未知,http://223.86.171.240:8998/udp/239.11.0.240:5140
文化教育,http://223.86.171.240:8998/udp/239.11.0.183:5140
我看剧场,http://223.86.171.240:8998/udp/239.10.0.204:5140
舞蹈视界,http://223.86.171.240:8998/udp/239.11.0.174:5140
西藏卫视,http://223.86.171.240:8998/udp/239.11.0.53:5140
嘻哈动漫,http://223.86.171.240:8998/udp/239.10.0.213:5140
新动漫,http://223.86.171.240:8998/udp/239.10.0.159:5140
新疆卫视,http://223.86.171.240:8998/udp/239.11.0.58:5140
炫酷动漫,http://223.86.171.240:8998/udp/239.11.0.186:5140
雅安公共,http://223.86.171.240:8998/udp/239.10.0.79:5140
雅安新闻,http://223.86.171.240:8998/udp/239.10.0.78:5140
延边卫视,http://223.86.171.240:8998/udp/239.11.0.206:5140
央广购物,http://223.86.171.240:8998/udp/239.10.0.200:5140
阳光日记,http://223.86.171.240:8998/udp/239.10.0.209:5140
宜宾公共,http://223.86.171.240:8998/udp/239.10.0.81:5140
宜宾新闻,http://223.86.171.240:8998/udp/239.10.0.80:5140
影视精选,http://223.86.171.240:8998/udp/239.11.0.170:5140
优购物,http://223.86.171.240:8998/udp/239.10.0.227:5140
优漫卡通,http://223.86.171.240:8998/udp/239.11.0.63:5140
优视教育,http://223.86.171.240:8998/udp/239.11.0.187:5140
优视影院,http://223.86.171.240:8998/udp/239.11.0.172:5140
游戏风云HD,http://223.86.171.240:8998/udp/239.10.0.103:5140
云南卫视,http://223.86.171.240:8998/udp/239.11.0.52:5140
浙江卫视,http://223.86.171.240:8998/udp/239.11.0.70:5140
峥嵘岁月,http://223.86.171.240:8998/udp/239.10.0.205:5140
中国交通,http://223.86.171.240:8998/udp/239.10.0.143:5140
中国天气,http://223.86.171.240:8998/udp/239.10.0.177:5140
重庆时尚购物,http://223.86.171.240:8998/udp/239.10.0.225:5140
重庆卫视,http://223.86.171.240:8998/udp/239.11.0.116:5140
资阳新闻,http://223.86.171.240:8998/udp/239.10.0.82:5140
自贡文化,http://223.86.171.240:8998/udp/239.10.0.84:5140
自贡综合,http://223.86.171.240:8998/udp/239.10.0.83:5140
足球频道HD,http://223.86.171.240:8998/udp/239.10.0.107:5140

河南酒店,#genre#

CCTV1,http://1.196.158.5:9999/hls/1/index.m3u8
CCTV2,http://1.196.158.5:9999/hls/2/index.m3u8
CCTV3,http://1.196.158.5:9999/hls/3/index.m3u8
CCTV4,http://1.196.158.5:9999/hls/4/index.m3u8
CCTV5,http://1.196.158.5:9999/hls/5/index.m3u8
CCTV6,http://1.196.158.5:9999/hls/6/index.m3u8
CCTV7,http://1.196.158.5:9999/hls/7/index.m3u8
CCTV8,http://1.196.158.5:9999/hls/8/index.m3u8
CCTV9,http://1.196.158.5:9999/hls/9/index.m3u8
CCTV10,http://1.196.158.5:9999/hls/10/index.m3u8
CCTV11,http://1.196.158.5:9999/hls/11/index.m3u8
CCTV12,http://1.196.158.5:9999/hls/12/index.m3u8
CCTV13,http://1.196.158.5:9999/hls/13/index.m3u8
CCTV14,http://1.196.158.5:9999/hls/14/index.m3u8
CCTV15,http://1.196.158.5:9999/hls/15/index.m3u8
Unknown_16,http://1.196.158.5:9999/hls/16/index.m3u8
Unknown_17,http://1.196.158.5:9999/hls/17/index.m3u8
Unknown_18,http://1.196.158.5:9999/hls/18/index.m3u8
Unknown_19,http://1.196.158.5:9999/hls/19/index.m3u8
Unknown_20,http://1.196.158.5:9999/hls/20/index.m3u8
Unknown_21,http://1.196.158.5:9999/hls/21/index.m3u8
Unknown_22,http://1.196.158.5:9999/hls/22/index.m3u8
Unknown_23,http://1.196.158.5:9999/hls/23/index.m3u8
Unknown_24,http://1.196.158.5:9999/hls/24/index.m3u8
Unknown_25,http://1.196.158.5:9999/hls/25/index.m3u8
